id,date,annee,mois,prix,nature_mutation,vefa,codtypbien,type_bien,surface_m2,code_commune,nb_lots,nb_appartements,nb_maisons,commune,prix_m2,altitude,station
4474786,2017-10-27,2017,10,137000.0,Vente,False,121,UN APPARTEMENT,33.0,73296,1,1,0,Tignes,4151.52,2110,Tignes
4475027,2017-12-01,2017,12,138498.0,Vente,False,121,UN APPARTEMENT,25.0,73304,1,1,0,Val-d-Isère,5539.92,1843,Val d'Isère
4476879,2017-08-17,2017,8,247030.0,Vente,False,121,UN APPARTEMENT,96.0,73150,1,1,0,La Plagne Tarentaise,2573.23,1044,La Plagne
4501077,2017-12-21,2017,12,99000.0,Vente,False,121,UN APPARTEMENT,30.0,73296,1,1,0,Tignes,3300.0,2110,Tignes
4502110,2017-07-26,2017,7,88350.0,Vente,False,121,UN APPARTEMENT,21.0,73150,1,1,0,La Plagne Tarentaise,4207.14,1988,La Plagne
4506979,2017-11-17,2017,11,92000.0,Vente,False,121,UN APPARTEMENT,28.0,73150,1,1,0,La Plagne Tarentaise,3285.71,1365,La Plagne
4499212,2017-07-21,2017,7,83000.0,Vente,False,121,UN APPARTEMENT,22.0,73150,1,1,0,La Plagne Tarentaise,3772.73,2073,La Plagne
4499624,2017-12-05,2017,12,190000.0,Vente,False,121,UN APPARTEMENT,80.0,73176,1,1,0,Montvalezan,2375.0,1876,La Rosière
4504143,2017-08-17,2017,8,95900.0,Vente,False,121,UN APPARTEMENT,32.0,73054,1,1,0,Bourg-Saint-Maurice,2996.88,1604,Les Arcs / Bourg-Saint-Maurice
4511655,2017-12-15,2017,12,132735.0,Vente,False,121,UN APPARTEMENT,32.0,73176,1,1,0,Montvalezan,4147.97,1853,La Rosière
4513200,2017-08-02,2017,8,154938.39,Vente,False,121,UN APPARTEMENT,31.0,73150,2,1,0,La Plagne Tarentaise,4998.01,2083,La Plagne
4500326,2017-07-05,2017,7,53100.0,Vente,False,121,UN APPARTEMENT,28.0,73054,1,1,0,Bourg-Saint-Maurice,1896.43,2153,Les Arcs / Bourg-Saint-Maurice
4507176,2017-10-12,2017,10,79000.0,Vente,False,121,UN APPARTEMENT,25.0,73296,1,1,0,Tignes,3160.0,2110,Tignes
4508404,2017-12-29,2017,12,60000.0,Vente,False,121,UN APPARTEMENT,21.0,73150,1,1,0,La Plagne Tarentaise,2857.14,1210,La Plagne
4488953,2017-08-04,2017,8,86500.0,Vente,False,121,UN APPARTEMENT,26.0,73176,1,1,0,Montvalezan,3326.92,1830,La Rosière
4489309,2017-07-03,2017,7,90500.0,Vente,False,121,UN APPARTEMENT,27.0,73150,2,1,0,La Plagne Tarentaise,3351.85,2049,La Plagne
4491205,2017-10-18,2017,10,305100.0,Vente,False,121,UN APPARTEMENT,57.0,73150,1,1,0,La Plagne Tarentaise,5352.63,1963,La Plagne
4496088,2017-07-12,2017,7,113000.0,Vente,False,121,UN APPARTEMENT,28.0,73150,2,1,0,La Plagne Tarentaise,4035.71,2114,La Plagne
4496772,2017-11-24,2017,11,535200.0,Vente,False,111,UNE MAISON,247.0,73150,1,0,1,La Plagne Tarentaise,2166.8,923,La Plagne
4501228,2017-07-26,2017,7,98175.0,Vente,False,121,UN APPARTEMENT,30.0,73054,1,1,0,Bourg-Saint-Maurice,3272.5,1670,Les Arcs / Bourg-Saint-Maurice
4502311,2017-12-09,2017,12,114000.0,Vente,False,121,UN APPARTEMENT,32.0,73296,1,1,0,Tignes,3562.5,2110,Tignes
4502993,2017-12-28,2017,12,98790.0,Vente,False,121,UN APPARTEMENT,20.0,73296,1,1,0,Tignes,4939.5,2110,Tignes
4509085,2017-10-12,2017,10,380000.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,64.0,73054,1,1,0,Bourg-Saint-Maurice,5937.5,1680,Les Arcs / Bourg-Saint-Maurice
4511965,2017-07-04,2017,7,242000.0,Vente,False,121,UN APPARTEMENT,35.0,73054,2,1,0,Bourg-Saint-Maurice,6914.29,1751,Les Arcs / Bourg-Saint-Maurice
4512846,2017-11-24,2017,11,280000.0,Vente,False,111,UNE MAISON,72.0,73150,1,0,1,La Plagne Tarentaise,3888.89,817,La Plagne
4512934,2017-12-13,2017,12,270000.0,Vente,False,121,UN APPARTEMENT,96.0,73054,1,1,0,Bourg-Saint-Maurice,2812.5,822,Les Arcs / Bourg-Saint-Maurice
4513757,2017-09-13,2017,9,187000.0,Vente,False,121,UN APPARTEMENT,21.0,73304,1,1,0,Val-d-Isère,8904.76,1828,Val d'Isère
4518928,2017-07-05,2017,7,295000.0,Vente,False,121,UN APPARTEMENT,44.0,73054,1,1,0,Bourg-Saint-Maurice,6704.55,1751,Les Arcs / Bourg-Saint-Maurice
4509823,2017-08-31,2017,8,70000.0,Vente,False,121,UN APPARTEMENT,28.0,73054,1,1,0,Bourg-Saint-Maurice,2500.0,2153,Les Arcs / Bourg-Saint-Maurice
4519615,2017-07-27,2017,7,412800.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,67.0,73176,2,1,0,Montvalezan,6161.19,1844,La Rosière
4526300,2017-11-02,2017,11,117500.0,Vente,False,121,UN APPARTEMENT,30.0,73054,1,1,0,Bourg-Saint-Maurice,3916.67,1685,Les Arcs / Bourg-Saint-Maurice
4523652,2017-11-27,2017,11,390000.0,Vente,False,121,UN APPARTEMENT,64.0,73054,1,1,0,Bourg-Saint-Maurice,6093.75,1680,Les Arcs / Bourg-Saint-Maurice
4528741,2017-08-11,2017,8,183000.0,Vente,False,111,UNE MAISON,58.0,73197,1,0,1,Peisey-Nancroix,3155.17,1291,Peisey-Vallandry
4529849,2017-10-20,2017,10,130500.0,Vente,False,121,UN APPARTEMENT,32.0,73054,1,1,0,Bourg-Saint-Maurice,4078.12,1704,Les Arcs / Bourg-Saint-Maurice
4531824,2017-12-08,2017,12,154440.0,Vente,False,121,UN APPARTEMENT,33.0,73296,1,1,0,Tignes,4680.0,2110,Tignes
4522358,2017-07-13,2017,7,216906.0,Vente,False,121,UN APPARTEMENT,39.0,73054,3,1,0,Bourg-Saint-Maurice,5561.69,1680,Les Arcs / Bourg-Saint-Maurice
4523774,2017-09-22,2017,9,34300.0,Vente,False,121,UN APPARTEMENT,17.0,73150,1,1,0,La Plagne Tarentaise,2017.65,2068,La Plagne
4532176,2017-11-23,2017,11,92000.0,Vente,False,121,UN APPARTEMENT,23.0,73296,1,1,0,Tignes,4000.0,2110,Tignes
4503609,2017-10-12,2017,10,66650.0,Vente,False,121,UN APPARTEMENT,16.0,73296,1,1,0,Tignes,4165.62,2112,Tignes
4523438,2017-08-22,2017,8,515000.0,Vente,False,111,UNE MAISON,110.0,73054,1,0,1,Bourg-Saint-Maurice,4681.82,1285,Les Arcs / Bourg-Saint-Maurice
4528173,2017-09-29,2017,9,230000.0,Vente,False,121,UN APPARTEMENT,43.0,73150,2,1,0,La Plagne Tarentaise,5348.84,2057,La Plagne
4534086,2017-11-16,2017,11,40000.0,Vente,False,121,UN APPARTEMENT,17.0,73054,1,1,0,Bourg-Saint-Maurice,2352.94,830,Les Arcs / Bourg-Saint-Maurice
4532740,2017-07-27,2017,7,1259675.0,Vente,False,111,UNE MAISON,242.0,73054,1,0,1,Bourg-Saint-Maurice,5205.27,1541,Les Arcs / Bourg-Saint-Maurice
4544466,2017-12-29,2017,12,183610.0,Vente,False,121,UN APPARTEMENT,49.0,73197,1,1,0,Peisey-Nancroix,3747.14,1301,Peisey-Vallandry
4544874,2017-11-22,2017,11,185000.0,Vente,False,121,UN APPARTEMENT,30.0,73304,1,1,0,Val-d-Isère,6166.67,1828,Val d'Isère
4545098,2017-07-10,2017,7,120800.0,Vente,False,121,UN APPARTEMENT,34.0,73054,1,1,0,Bourg-Saint-Maurice,3552.94,1704,Les Arcs / Bourg-Saint-Maurice
4555687,2017-11-24,2017,11,265000.0,Vente,False,121,UN APPARTEMENT,42.0,73054,2,1,0,Bourg-Saint-Maurice,6309.52,1737,Les Arcs / Bourg-Saint-Maurice
4558400,2017-11-23,2017,11,300000.0,Vente,False,121,UN APPARTEMENT,55.0,73296,1,1,0,Tignes,5454.55,2089,Tignes
4553115,2017-11-16,2017,11,744000.0,Vente,False,111,UNE MAISON,164.0,73054,1,0,1,Bourg-Saint-Maurice,4536.59,818,Les Arcs / Bourg-Saint-Maurice
4558152,2017-07-10,2017,7,60000.0,Vente,False,121,UN APPARTEMENT,28.0,73054,1,1,0,Bourg-Saint-Maurice,2142.86,1714,Les Arcs / Bourg-Saint-Maurice
4555231,2017-11-27,2017,11,71350.0,Vente,False,121,UN APPARTEMENT,19.0,73296,1,1,0,Tignes,3755.26,2110,Tignes
4555545,2017-07-29,2017,7,210000.0,Vente,False,121,UN APPARTEMENT,42.0,73304,2,1,0,Val-d-Isère,5000.0,1820,Val d'Isère
4558625,2017-07-17,2017,7,161500.0,Vente,False,121,UN APPARTEMENT,37.0,73150,1,1,0,La Plagne Tarentaise,4364.86,2043,La Plagne
4560577,2017-11-30,2017,11,167000.0,Vente,False,121,UN APPARTEMENT,38.0,73296,1,1,0,Tignes,4394.74,2110,Tignes
4569200,2017-12-13,2017,12,216918.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,79.0,73197,1,1,0,Peisey-Nancroix,2745.8,1507,Peisey-Vallandry
4570250,2017-09-14,2017,9,76000.0,Vente,False,121,UN APPARTEMENT,18.0,73296,1,1,0,Tignes,4222.22,2111,Tignes
4560201,2017-10-26,2017,10,105108.07,Vente,False,121,UN APPARTEMENT,30.0,73150,1,1,0,La Plagne Tarentaise,3503.6,2051,La Plagne
4569371,2017-07-31,2017,7,137800.0,Vente,False,121,UN APPARTEMENT,41.0,73054,1,1,0,Bourg-Saint-Maurice,3360.98,830,Les Arcs / Bourg-Saint-Maurice
4583111,2017-11-30,2017,11,47200.0,Vente,False,121,UN APPARTEMENT,16.0,73054,1,1,0,Bourg-Saint-Maurice,2950.0,1604,Les Arcs / Bourg-Saint-Maurice
4569188,2017-12-15,2017,12,221350.0,Vente,False,121,UN APPARTEMENT,34.0,73296,1,1,0,Tignes,6510.29,2110,Tignes
4571012,2017-10-27,2017,10,403000.0,Vente,False,111,UNE MAISON,107.0,73150,1,0,1,La Plagne Tarentaise,3766.36,1041,La Plagne
4573128,2017-11-03,2017,11,570000.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,164.0,73150,1,1,0,La Plagne Tarentaise,3475.61,1205,La Plagne
4571984,2017-09-13,2017,9,210000.0,Vente,False,121,UN APPARTEMENT,110.0,73054,2,1,0,Bourg-Saint-Maurice,1909.09,907,Les Arcs / Bourg-Saint-Maurice
4578111,2017-12-15,2017,12,133000.0,Vente,False,121,UN APPARTEMENT,35.0,73150,1,1,0,La Plagne Tarentaise,3800.0,2093,La Plagne
4578513,2017-11-13,2017,11,57000.0,Vente,False,121,UN APPARTEMENT,21.0,73176,1,1,0,Montvalezan,2714.29,1885,La Rosière
4579204,2017-11-30,2017,11,288300.0,Vente,False,121,UN APPARTEMENT,46.0,73054,1,1,0,Bourg-Saint-Maurice,6267.39,1691,Les Arcs / Bourg-Saint-Maurice
4580393,2017-12-08,2017,12,98000.0,Vente,False,121,UN APPARTEMENT,29.0,73150,1,1,0,La Plagne Tarentaise,3379.31,2030,La Plagne
4565875,2017-09-20,2017,9,205000.0,Vente,False,121,UN APPARTEMENT,69.0,73054,2,1,0,Bourg-Saint-Maurice,2971.01,827,Les Arcs / Bourg-Saint-Maurice
4587290,2017-09-15,2017,9,325000.0,Vente,False,121,UN APPARTEMENT,60.0,73176,2,1,0,Montvalezan,5416.67,1825,La Rosière
4594044,2017-09-25,2017,9,350000.0,Vente,False,121,UN APPARTEMENT,47.0,73304,1,1,0,Val-d-Isère,7446.81,1817,Val d'Isère
4577343,2017-12-27,2017,12,344790.0,Vente,False,121,UN APPARTEMENT,80.0,73296,1,1,0,Tignes,4309.88,1849,Tignes
4592456,2017-12-20,2017,12,69430.0,Vente,False,121,UN APPARTEMENT,24.0,73054,1,1,0,Bourg-Saint-Maurice,2892.92,1661,Les Arcs / Bourg-Saint-Maurice
4588480,2017-08-22,2017,8,228000.0,Vente,False,121,UN APPARTEMENT,85.0,73054,1,1,0,Bourg-Saint-Maurice,2682.35,877,Les Arcs / Bourg-Saint-Maurice
4592876,2017-09-05,2017,9,156000.0,Vente,False,121,UN APPARTEMENT,67.0,73054,1,1,0,Bourg-Saint-Maurice,2328.36,845,Les Arcs / Bourg-Saint-Maurice
4600503,2017-10-11,2017,10,143000.0,Vente,False,121,UN APPARTEMENT,28.0,73296,1,1,0,Tignes,5107.14,2071,Tignes
4597857,2017-12-15,2017,12,120900.0,Vente,False,121,UN APPARTEMENT,30.0,73296,1,1,0,Tignes,4030.0,2110,Tignes
4598664,2017-12-22,2017,12,139000.0,Vente,False,121,UN APPARTEMENT,29.0,73054,2,1,0,Bourg-Saint-Maurice,4793.1,1671,Les Arcs / Bourg-Saint-Maurice
4604819,2017-10-19,2017,10,163000.0,Vente,False,121,UN APPARTEMENT,35.0,73296,1,1,0,Tignes,4657.14,2066,Tignes
4608014,2017-12-01,2017,12,65000.0,Vente,False,121,UN APPARTEMENT,27.0,73054,1,1,0,Bourg-Saint-Maurice,2407.41,1715,Les Arcs / Bourg-Saint-Maurice
4610204,2017-12-14,2017,12,228000.0,Vente,False,121,UN APPARTEMENT,50.0,73296,1,1,0,Tignes,4560.0,2110,Tignes
4611259,2017-07-04,2017,7,2354334.0,Vente,False,121,UN APPARTEMENT,175.0,73304,3,1,0,Val-d-Isère,13453.34,1810,Val d'Isère
4615657,2017-11-06,2017,11,53398.0,Vente,False,121,UN APPARTEMENT,20.0,73150,1,1,0,La Plagne Tarentaise,2669.9,2047,La Plagne
4617987,2017-07-31,2017,7,6500000.0,Vente,False,121,UN APPARTEMENT,222.0,73304,1,1,0,Val-d-Isère,29279.28,1834,Val d'Isère
4618353,2017-09-18,2017,9,268000.0,Vente,False,121,UN APPARTEMENT,49.0,73150,2,1,0,La Plagne Tarentaise,5469.39,2096,La Plagne
4623271,2017-10-17,2017,10,200000.0,Vente,False,121,UN APPARTEMENT,44.0,73296,1,1,0,Tignes,4545.45,2110,Tignes
4617957,2017-12-27,2017,12,132270.0,Vente,False,121,UN APPARTEMENT,20.0,73304,2,1,0,Val-d-Isère,6613.5,1821,Val d'Isère
4617850,2017-09-28,2017,9,52250.0,Vente,False,121,UN APPARTEMENT,20.0,73150,1,1,0,La Plagne Tarentaise,2612.5,2047,La Plagne
4623579,2017-09-27,2017,9,33200.0,Vente,False,121,UN APPARTEMENT,18.0,73054,1,1,0,Bourg-Saint-Maurice,1844.44,1541,Les Arcs / Bourg-Saint-Maurice
4620870,2017-12-16,2017,12,175000.0,Vente,False,121,UN APPARTEMENT,46.0,73150,1,1,0,La Plagne Tarentaise,3804.35,2093,La Plagne
4619400,2017-11-30,2017,11,667200.0,Vente,False,121,UN APPARTEMENT,49.0,73304,1,1,0,Val-d-Isère,13616.33,1824,Val d'Isère
4619578,2017-08-25,2017,8,94332.0,Vente,False,111,UNE MAISON,45.0,73054,1,0,1,Bourg-Saint-Maurice,2096.27,782,Les Arcs / Bourg-Saint-Maurice
4621008,2017-09-26,2017,9,125818.0,Vente,False,121,UN APPARTEMENT,54.0,73054,1,1,0,Bourg-Saint-Maurice,2329.96,1027,Les Arcs / Bourg-Saint-Maurice
4622419,2017-08-11,2017,8,137330.0,Vente,False,121,UN APPARTEMENT,29.0,73054,1,1,0,Bourg-Saint-Maurice,4735.52,1737,Les Arcs / Bourg-Saint-Maurice
4627935,2017-11-29,2017,11,475000.0,Vente,False,121,UN APPARTEMENT,122.0,73176,3,1,0,Montvalezan,3893.44,1823,La Rosière
4632994,2017-11-06,2017,11,60000.0,Vente,False,121,UN APPARTEMENT,18.0,73150,1,1,0,La Plagne Tarentaise,3333.33,2047,La Plagne
4633976,2017-12-13,2017,12,190000.0,Vente,False,121,UN APPARTEMENT,32.0,73054,1,1,0,Bourg-Saint-Maurice,5937.5,1737,Les Arcs / Bourg-Saint-Maurice
4637016,2017-11-27,2017,11,115100.0,Vente,False,121,UN APPARTEMENT,27.0,73054,1,1,0,Bourg-Saint-Maurice,4262.96,830,Les Arcs / Bourg-Saint-Maurice
4630841,2017-07-22,2017,7,68000.0,Vente,False,121,UN APPARTEMENT,25.0,73150,1,1,0,La Plagne Tarentaise,2720.0,1969,La Plagne
4633617,2017-09-21,2017,9,565000.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,79.0,73054,1,1,0,Bourg-Saint-Maurice,7151.9,1680,Les Arcs / Bourg-Saint-Maurice
4634020,2017-10-06,2017,10,402870.0,Vente,False,121,UN APPARTEMENT,69.0,73197,1,1,0,Peisey-Nancroix,5838.7,1565,Peisey-Vallandry
4643431,2017-11-21,2017,11,120000.0,Vente,False,111,UNE MAISON,39.0,73150,1,0,1,La Plagne Tarentaise,3076.92,1172,La Plagne
4646242,2017-11-09,2017,11,783500.0,Vente,False,111,UNE MAISON,156.0,73054,2,0,1,Bourg-Saint-Maurice,5022.44,1686,Les Arcs / Bourg-Saint-Maurice
4653613,2017-10-26,2017,10,70000.0,Vente,False,121,UN APPARTEMENT,21.0,73150,1,1,0,La Plagne Tarentaise,3333.33,1988,La Plagne
4662733,2017-11-06,2017,11,415000.0,Vente,False,121,UN APPARTEMENT,88.0,73296,1,1,0,Tignes,4715.91,2110,Tignes
4643740,2017-07-26,2017,7,263000.0,Vente,False,121,UN APPARTEMENT,46.0,73197,1,1,0,Peisey-Nancroix,5717.39,1642,Peisey-Vallandry
4635682,2017-12-27,2017,12,185000.0,Vente,False,121,UN APPARTEMENT,36.0,73296,1,1,0,Tignes,5138.89,2066,Tignes
4648959,2017-10-27,2017,10,151500.0,Vente,False,121,UN APPARTEMENT,28.0,73296,1,1,0,Tignes,5410.71,2121,Tignes
4656583,2017-08-25,2017,8,77000.0,Vente,False,121,UN APPARTEMENT,27.0,73054,1,1,0,Bourg-Saint-Maurice,2851.85,830,Les Arcs / Bourg-Saint-Maurice
4656870,2017-07-03,2017,7,57010.0,Vente,False,121,UN APPARTEMENT,21.0,73197,1,1,0,Peisey-Nancroix,2714.76,1627,Peisey-Vallandry
4659889,2017-10-06,2017,10,1243597.0,Vente,False,121,UN APPARTEMENT,65.0,73304,1,1,0,Val-d-Isère,19132.26,1840,Val d'Isère
4663318,2017-10-10,2017,10,166530.0,Vente,False,121,UN APPARTEMENT,36.0,73150,2,1,0,La Plagne Tarentaise,4625.83,2082,La Plagne
4632163,2017-09-12,2017,9,145000.0,Vente,False,121,UN APPARTEMENT,22.0,73304,1,1,0,Val-d-Isère,6590.91,1845,Val d'Isère
4636477,2017-07-18,2017,7,63000.0,Vente,False,121,UN APPARTEMENT,23.0,73054,1,1,0,Bourg-Saint-Maurice,2739.13,905,Les Arcs / Bourg-Saint-Maurice
4640751,2017-09-22,2017,9,122191.0,Vente,False,121,UN APPARTEMENT,16.0,73304,1,1,0,Val-d-Isère,7636.94,1846,Val d'Isère
4650550,2017-08-11,2017,8,55400.0,Vente,False,121,UN APPARTEMENT,24.0,73150,1,1,0,La Plagne Tarentaise,2308.33,1835,La Plagne
4670797,2017-12-15,2017,12,82500.0,Vente,False,121,UN APPARTEMENT,24.0,73296,1,1,0,Tignes,3437.5,1780,Tignes
4671210,2017-09-12,2017,9,252000.0,Vente,False,111,UNE MAISON,71.0,73150,1,0,1,La Plagne Tarentaise,3549.3,817,La Plagne
4666563,2017-07-03,2017,7,118200.0,Vente,False,121,UN APPARTEMENT,28.0,73054,1,1,0,Bourg-Saint-Maurice,4221.43,1714,Les Arcs / Bourg-Saint-Maurice
4662421,2017-11-14,2017,11,4903430.0,Vente,False,111,UNE MAISON,271.0,73304,1,0,1,Val-d-Isère,18093.84,1822,Val d'Isère
4663236,2017-09-15,2017,9,83000.0,Vente,False,121,UN APPARTEMENT,30.0,73054,1,1,0,Bourg-Saint-Maurice,2766.67,1670,Les Arcs / Bourg-Saint-Maurice
4665273,2017-10-31,2017,10,137750.0,Vente,False,121,UN APPARTEMENT,30.0,73054,1,1,0,Bourg-Saint-Maurice,4591.67,1670,Les Arcs / Bourg-Saint-Maurice
4679180,2017-08-17,2017,8,61500.0,Vente,False,121,UN APPARTEMENT,25.0,73054,1,1,0,Bourg-Saint-Maurice,2460.0,827,Les Arcs / Bourg-Saint-Maurice
4679415,2017-12-22,2017,12,330000.0,Vente,False,121,UN APPARTEMENT,26.0,73304,1,1,0,Val-d-Isère,12692.31,1837,Val d'Isère
4684218,2017-09-15,2017,9,131000.0,Vente,False,121,UN APPARTEMENT,38.0,73150,1,1,0,La Plagne Tarentaise,3447.37,1423,La Plagne
4682740,2017-12-14,2017,12,39440.0,Vente,False,121,UN APPARTEMENT,16.0,73054,1,1,0,Bourg-Saint-Maurice,2465.0,1670,Les Arcs / Bourg-Saint-Maurice
4683038,2017-11-28,2017,11,240308.67,Vente,False,121,UN APPARTEMENT,79.0,73054,2,1,0,Bourg-Saint-Maurice,3041.88,1604,Les Arcs / Bourg-Saint-Maurice
4680330,2017-11-29,2017,11,109889.0,Vente,False,121,UN APPARTEMENT,22.0,73304,1,1,0,Val-d-Isère,4994.95,1798,Val d'Isère
4686246,2017-12-11,2017,12,685000.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,86.0,73054,1,1,0,Bourg-Saint-Maurice,7965.12,1680,Les Arcs / Bourg-Saint-Maurice
4686527,2017-12-04,2017,12,75000.0,Vente,False,121,UN APPARTEMENT,20.0,73296,1,1,0,Tignes,3750.0,2106,Tignes
4686142,2017-08-04,2017,8,81000.0,Vente,False,121,UN APPARTEMENT,28.0,73054,1,1,0,Bourg-Saint-Maurice,2892.86,1714,Les Arcs / Bourg-Saint-Maurice
4686775,2017-11-23,2017,11,89770.0,Vente,False,121,UN APPARTEMENT,24.0,73296,1,1,0,Tignes,3740.42,2066,Tignes
4687777,2017-12-18,2017,12,62260.0,Vente,False,121,UN APPARTEMENT,21.0,73176,1,1,0,Montvalezan,2964.76,1885,La Rosière
4688734,2017-11-03,2017,11,115000.0,Vente,False,121,UN APPARTEMENT,28.0,73150,1,1,0,La Plagne Tarentaise,4107.14,2068,La Plagne
4695028,2017-10-25,2017,10,115000.0,Vente,False,121,UN APPARTEMENT,27.0,73296,1,1,0,Tignes,4259.26,2110,Tignes
4695244,2017-12-22,2017,12,99500.0,Vente,False,121,UN APPARTEMENT,37.0,73150,1,1,0,La Plagne Tarentaise,2689.19,1930,La Plagne
4696453,2017-10-25,2017,10,152360.0,Vente,False,121,UN APPARTEMENT,31.0,73296,1,1,0,Tignes,4914.84,2140,Tignes
4696534,2017-08-19,2017,8,450000.0,Vente,False,121,UN APPARTEMENT,75.0,73054,2,1,0,Bourg-Saint-Maurice,6000.0,1729,Les Arcs / Bourg-Saint-Maurice
4696794,2017-07-31,2017,7,220009.94,Vente,False,121,UN APPARTEMENT,52.0,73150,2,1,0,La Plagne Tarentaise,4230.96,2083,La Plagne
4694147,2017-09-27,2017,9,83700.0,Vente,False,121,UN APPARTEMENT,30.0,73054,1,1,0,Bourg-Saint-Maurice,2790.0,830,Les Arcs / Bourg-Saint-Maurice
4696393,2017-08-04,2017,8,150700.0,Vente,False,121,UN APPARTEMENT,35.0,73150,1,1,0,La Plagne Tarentaise,4305.71,1924,La Plagne
4691932,2017-12-22,2017,12,110000.0,Vente,False,121,UN APPARTEMENT,23.0,73150,1,1,0,La Plagne Tarentaise,4782.61,2066,La Plagne
4697029,2017-11-28,2017,11,2484500.0,Vente en l'état futur d'achèvement,True,121,UN APPARTEMENT,100.0,73304,1,1,0,Val-d-Isère,24845.0,1834,Val d'Isère
4692452,2017-07-11,2017,7,216482.2,Vente,False,121,UN APPARTEMENT,45.0,73296,1,1,0,Tignes,4810.72,2142,Tignes
4696614,2017-07-27,2017,7,192000.0,Vente,False,121,UN APPARTEMENT,37.0,73054,1,1,0,Bourg-Saint-Maurice,5189.19,1725,Les Arcs / Bourg-Saint-Maurice
4698049,2017-08-29,2017,8,67000.0,Vente,False,121,UN APPARTEMENT,28.0,73150,1,1,0,La Plagne Tarentaise,2392.86,1393,La Plagne
4701894,2017-07-04,2017,7,260000.0,Vente,False,121,UN APPARTEMENT,53.0,73150,1,1,0,La Plagne Tarentaise,4905.66,1988,La Plagne
4714465,2017-08-25,2017,8,224000.0,Vente,False,121,UN APPARTEMENT,48.0,73150,1,1,0,La Plagne Tarentaise,4666.67,2054,La Plagne
4715127,2017-11-15,2017,11,268000.0,Vente,False,121,UN APPARTEMENT,42.0,73296,1,1,0,Tignes,6380.95,2116,Tignes
4716944,2017-08-17,2017,8,117500.0,Vente,False,121,UN APPARTEMENT,28.0,73296,1,1,0,Tignes,4196.43,2134,Tignes
4717695,2017-12-22,2017,12,143450.0,Vente,False,121,UN APPARTEMENT,34.0,73150,1,1,0,La Plagne Tarentaise,4219.12,1201,La Plagne
4720637,2017-10-10,2017,10,61000.0,Vente,False,121,UN APPARTEMENT,25.0,73054,1,1,0,Bourg-Saint-Maurice,2440.0,1714,Les Arcs / Bourg-Saint-Maurice
4724490,2017-11-24,2017,11,250000.0,Vente,False,121,UN APPARTEMENT,26.0,73304,1,1,0,Val-d-Isère,9615.38,1832,Val d'Isère
4730233,2017-10-26,2017,10,225115.0,Vente,False,121,UN APPARTEMENT,29.0,73304,1,1,0,Val-d-Isère,7762.59,1845,Val d'Isère
4713081,2017-09-29,2017,9,116000.0,Vente,False,121,UN APPARTEMENT,30.0,73054,2,1,0,Bourg-Saint-Maurice,3866.67,1670,Les Arcs / Bourg-Saint-Maurice
4714789,2017-10-18,2017,10,42300.0,Vente,False,121,UN APPARTEMENT,17.0,73054,1,1,0,Bourg-Saint-Maurice,2488.24,830,Les Arcs / Bourg-Saint-Maurice
4714973,2017-07-31,2017,7,91600.0,Vente,False,121,UN APPARTEMENT,25.0,73054,1,1,0,Bourg-Saint-Maurice,3664.0,1714,Les Arcs / Bourg-Saint-Maurice
4724153,2017-08-31,2017,8,225675.0,Vente,False,121,UN APPARTEMENT,43.0,73176,2,1,0,Montvalezan,5248.26,1853,La Rosière
4722165,2017-12-09,2017,12,162334.22,Vente,False,121,UN APPARTEMENT,36.0,73150,2,1,0,La Plagne Tarentaise,4509.28,2083,La Plagne
4730308,2017-12-04,2017,12,65000.0,Vente,False,121,UN APPARTEMENT,27.0,73054,1,1,0,Bourg-Saint-Maurice,2407.41,1715,Les Arcs / Bourg-Saint-Maurice
4739687,2017-10-16,2017,10,164660.0,Vente,False,121,UN APPARTEMENT,33.0,73296,1,1,0,Tignes,4989.7,2071,Tignes
4742741,2017-08-08,2017,8,193000.0,Vente,False,121,UN APPARTEMENT,39.0,73054,2,1,0,Bourg-Saint-Maurice,4948.72,1680,Les Arcs / Bourg-Saint-Maurice
4705892,2017-07-11,2017,7,71200.0,Vente,False,121,UN APPARTEMENT,21.0,73296,1,1,0,Tignes,3390.48,2066,Tignes
4713292,2017-09-21,2017,9,197554.0,Vente,False,121,UN APPARTEMENT,21.0,73304,1,1,0,Val-d-Isère,9407.33,1841,Val d'Isère
4724333,2017-12-08,2017,12,44450.0,Vente,False,121,UN APPARTEMENT,15.0,73150,1,1,0,La Plagne Tarentaise,2963.33,1936,La Plagne
4726560,2017-07-24,2017,7,327948.0,Vente,False,121,UN APPARTEMENT,38.0,73304,2,1,0,Val-d-Isère,8630.21,1844,Val d'Isère
4728659,2017-10-23,2017,10,162500.0,Vente,False,121,UN APPARTEMENT,28.0,73054,1,1,0,Bourg-Saint-Maurice,5803.57,1704,Les Arcs / Bourg-Saint-Maurice
4736400,2017-12-06,2017,12,113400.0,Vente,False,121,UN APPARTEMENT,23.0,73150,1,1,0,La Plagne Tarentaise,4930.43,2068,La Plagne
